0,0.08333333333333333,0.9137254901960784
0,0.12393162393162398,0.8999999999999999
0,0.16220238095238093,0.7686274509803922
0,0.10303030303030304,0.7529411764705882
0,0.057971014492753624,0.7803921568627451
0,0.5994152046783626,0.8568627450980393
0,0.13333333333333316,0.7470588235294118
0,0.6300813008130081,0.7823529411764706
0,0.19528619528619529,0.8019607843137255
0,0.0703703703703703,0.8058823529411765
0,0.238095238095238,0.8
0,0.5708333333333333,0.8117647058823529
0,0.7063492063492064,0.8019607843137255
0,0.7916666666666666,0.7411764705882353
0,0.12698412698412692,0.7039215686274509
0,0.6111111111111112,0.776470588235294
0,0.9193548387096774,0.9352941176470588
0,0.21111111111111094,0.8176470588235294
0,0.1941176470588235,0.8058823529411765
0,0.8222222222222223,0.8725490196078431
0,0.15422885572139308,0.7901960784313725
0,0.04901960784313738,0.9117647058823529
0,0.18115942028985507,0.8647058823529412
0,0.09701492537313432,0.7980392156862746
0,0.17499999999999996,0.7960784313725491
0,0.17543859649122803,0.8254901960784313
0,0.0852713178294574,0.7431372549019608
0,0.9833333333333334,0.7607843137254902
0,0.17948717948717943,0.8
0,0.19731800766283522,0.8019607843137255
0,0.07638888888888883,0.8470588235294119
0,0.4646464646464646,0.903921568627451
0,0.24603174603174618,0.8529411764705883
0,0.09374999999999996,0.8823529411764706
0,0.1323529411764706,0.8588235294117648
0,0.8611111111111113,0.9254901960784314
0,0.6787878787878788,0.892156862745098
0,0.25,0.9098039215686274
0,0.1923076923076922,0.9745098039215686
0,0.25595238095238093,0.9372549019607843
0,0.875,0.9764705882352941
0,0.21794871794871798,0.8705882352941177
0,0.1944444444444445,0.8980392156862745
0,0.36666666666666653,0.9568627450980391
0,0.03535353535353523,0.9274509803921569
0,0.673611111111111,0.9529411764705882
0,0.1927083333333334,0.9372549019607843
0,0.14444444444444446,0.8745098039215686
0,0.8888888888888887,0.8823529411764706
0,0.8245614035087719,0.8607843137254902
0,0.8888888888888891,0.9137254901960784
0,0.13541666666666663,0.8509803921568627
0,0.12745098039215672,0.8372549019607843
0,0.6777777777777777,0.9058823529411765
0,0.09722222222222206,0.8823529411764706
0,0.9249999999999999,0.8823529411764706
0,0.7604166666666666,0.8666666666666667
0,0.75,0.9058823529411765
0,0.8333333333333334,0.9607843137254901
0,0.9642857142857144,0.9215686274509804
0,0.08620689655172413,0.9352941176470588
0,0.6851851851851856,0.8450980392156863
0,0.11805555555555554,0.9098039215686275
0,0.06666666666666694,0.9333333333333333
0,0.5399999999999999,0.9313725490196079
0,0.0757575757575758,0.9666666666666667
0,0.7000000000000003,0.9098039215686274
0,0.6274509803921569,0.9098039215686274
0,0.5952380952380952,0.9372549019607843
0,0.24444444444444446,0.9196078431372549
0,0.5931372549019609,0.9294117647058824
0,0.9814814814814815,0.9470588235294117
0,0.6403508771929826,0.907843137254902
0,0.6666666666666666,0.9254901960784314
0,0.814102564102564,0.9411764705882353
0,0.06521739130434788,0.907843137254902
0,0.8405797101449275,0.919607843137255
0,0.95,0.9294117647058824
0,0.9444444444444443,0.9372549019607843
0,0.3412698412698412,0.903921568627451
0,0.5,0.9411764705882353
0,0.15555555555555545,0.9333333333333333
0,0.013888888888888859,0.9254901960784314
0,0.6904761904761904,0.9647058823529412
0,0.16666666666666666,0.9392156862745098
0,0.6111111111111113,0.8941176470588235
0,0.9545454545454547,0.9784313725490197
0,0.24561403508771917,0.9588235294117646
0,0.17647058823529407,0.9117647058823529
0,0.8777777777777779,0.9392156862745098
0,0.01388888888888882,0.9019607843137255
0,0.5797101449275361,0.9549019607843137
0,0.9494949494949495,0.9274509803921569
0,0.25757575757575735,0.8999999999999999
0,0.5833333333333339,0.9215686274509804
0,0.09803921568627445,0.9470588235294117
0,0.766666666666667,0.9862745098039216
0,0.9375,0.9411764705882353
0,0.4666666666666664,0.9725490196078431
0,0.28431372549019623,0.9666666666666667
